X,Y,Z,sg[t/m3],tons [t],au[ppm],cu[%],profit [$]
55,235,35,2.27,283.33,0.00,0.00,-7083.33
55,235,40,2.27,283.33,0.00,0.00,-7083.33
55,235,45,2.27,283.33,0.00,0.00,-7083.33
55,235,50,2.27,283.33,0.00,0.00,-7083.33
55,235,55,2.27,283.33,0.00,0.00,-7083.33
55,235,60,2.27,283.33,0.00,0.00,-7083.33
55,235,65,2.27,283.33,0.00,0.00,-7083.33
55,235,70,0.32,40.45,0.00,0.00,-1011.19
55,240,0,2.27,283.33,0.00,0.00,-7083.33
55,240,5,2.27,283.33,0.00,0.00,-7083.33
55,240,10,2.27,283.33,0.00,0.00,-7083.33
55,240,15,2.27,283.33,0.00,0.00,-7083.33
55,240,20,2.27,283.33,0.00,0.00,-7083.33
55,240,25,2.27,283.33,0.00,0.00,-7083.33
55,240,30,2.27,283.33,0.00,0.00,-7083.33
55,240,35,2.27,283.33,0.00,0.00,-7083.33
55,240,40,2.27,283.33,0.00,0.00,-7083.33
55,240,45,2.27,283.33,0.00,0.00,-7083.33
55,240,50,2.27,283.33,0.00,0.00,-7083.33
55,240,55,2.27,283.33,0.00,0.00,-7083.33
55,240,60,2.27,283.33,0.00,0.00,-7083.33
55,240,65,2.27,283.33,0.00,0.00,-7083.33
55,240,70,0.26,32.40,0.00,0.00,-810.01
55,245,0,2.27,283.33,0.00,0.00,-7083.33
55,245,5,2.27,283.33,0.00,0.00,-7083.33
55,245,10,2.27,283.33,0.00,0.00,-7083.33
55,245,15,2.27,283.33,0.00,0.00,-7083.33
55,245,20,2.27,283.33,0.00,0.00,-7083.33
55,245,25,2.27,283.33,0.00,0.00,-7083.33
55,245,30,2.27,283.33,0.00,0.00,-7083.33
55,245,35,2.27,283.33,0.00,0.00,-7083.33
55,245,40,2.27,283.33,0.00,0.00,-7083.33
55,245,45,2.27,283.33,0.00,0.00,-7083.33
55,245,50,2.27,283.33,0.00,0.00,-7083.33
55,245,55,2.27,283.33,0.00,0.00,-7083.33
55,245,60,2.27,283.33,0.00,0.00,-7083.33
55,245,65,2.27,283.33,0.00,0.00,-7083.33
55,245,70,0.20,24.61,0.00,0.00,-615.14
55,250,0,2.27,283.33,0.00,0.00,-7083.33
55,250,5,2.27,283.33,0.00,0.00,-7083.33
55,250,10,2.27,283.33,0.00,0.00,-7083.33
55,250,15,2.27,283.33,0.00,0.00,-7083.33
55,250,20,2.27,283.33,0.00,0.00,-7083.33
55,250,25,2.27,283.33,0.00,0.00,-7083.33
55,250,30,2.27,283.33,0.00,0.00,-7083.33
55,250,35,2.27,283.33,0.00,0.00,-7083.33
55,250,40,2.27,283.33,0.00,0.00,-7083.33
55,250,45,2.27,283.33,0.00,0.00,-7083.33
55,250,50,2.27,283.33,0.00,0.00,-7083.33
55,250,55,2.27,283.33,0.00,0.00,-7083.33
55,250,60,2.27,283.33,0.00,0.00,-7083.33
55,250,65,2.27,283.33,0.00,0.00,-7083.33
55,250,70,0.12,14.42,0.00,0.00,-360.53
55,255,0,2.27,283.33,0.00,0.00,-7083.33
55,255,5,2.27,283.33,0.00,0.00,-7083.33
55,255,10,2.27,283.33,0.00,0.00,-7083.33
55,255,15,2.27,283.33,0.00,0.00,-7083.33
55,255,20,2.27,283.33,0.00,0.00,-7083.33
55,255,25,2.27,283.33,0.00,0.00,-7083.33
55,255,30,2.27,283.33,0.00,0.00,-7083.33
55,255,35,2.27,283.33,0.00,0.00,-7083.33
55,255,40,2.27,283.33,0.00,0.00,-7083.33
55,255,45,2.27,283.33,0.00,0.00,-7083.33
55,255,50,2.27,283.33,0.00,0.00,-7083.33
55,255,55,2.27,283.33,0.00,0.00,-7083.33
55,255,60,2.27,283.33,0.00,0.00,-7083.33
55,255,65,2.27,283.33,0.00,0.00,-7083.33
55,255,70,0.05,5.97,0.00,0.00,-149.35
55,260,0,2.27,283.33,0.00,0.00,-7083.33
55,260,5,2.27,283.33,0.00,0.00,-7083.33
55,260,10,2.27,283.33,0.00,0.00,-7083.33
55,260,15,2.27,283.33,0.00,0.00,-7083.33
55,260,20,2.27,283.33,0.00,0.00,-7083.33
55,260,25,2.27,283.33,0.00,0.00,-7083.33
55,260,30,2.27,283.33,0.00,0.00,-7083.33
55,260,35,2.27,283.33,0.00,0.00,-7083.33
55,260,40,2.27,283.33,0.00,0.00,-7083.33
55,260,45,2.27,283.33,0.00,0.00,-7083.33
55,260,50,2.27,283.33,0.00,0.00,-7083.33
55,260,55,2.27,283.33,0.00,0.00,-7083.33
55,260,60,2.27,283.33,0.00,0.00,-7083.33
55,260,65,2.25,281.29,0.00,0.00,-7032.27
55,260,70,0.00,0.12,0.00,0.00,-3.02
55,265,0,2.27,283.33,0.00,0.00,-7083.33
55,265,5,2.27,283.33,0.00,0.00,-7083.33
55,265,10,2.27,283.33,0.00,0.00,-7083.33
55,265,15,2.27,283.33,0.00,0.00,-7083.33
55,265,20,2.27,283.33,0.00,0.00,-7083.33
55,265,25,2.27,283.33,0.00,0.00,-7083.33
55,265,30,2.27,283.33,0.00,0.00,-7083.33
55,265,35,2.27,283.33,0.00,0.00,-7083.33
55,265,40,2.27,283.33,0.00,0.00,-7083.33
55,265,45,2.27,283.33,0.00,0.00,-7083.33
55,265,50,2.27,283.33,0.00,0.00,-7083.33
55,265,55,2.27,283.33,0.00,0.00,-7083.33
55,265,60,2.27,283.33,0.00,0.00,-7083.33
55,265,65,2.21,276.35,0.00,0.00,-6908.67
55,270,0,2.27,283.33,0.00,0.00,-7083.33
55,270,5,2.27,283.33,0.00,0.00,-7083.33
55,270,10,2.27,283.33,0.00,0.00,-7083.33
55,270,15,2.27,283.33,0.00,0.00,-7083.33
55,270,20,2.27,283.33,0.00,0.00,-7083.33
55,270,25,2.27,283.33,0.00,0.00,-7083.33
55,270,30,2.27,283.33,0.00,0.00,-7083.33
55,270,35,2.27,283.33,0.00,0.00,-7083.33
55,270,40,2.27,283.33,0.00,0.00,-7083.33
55,270,45,2.27,283.33,0.00,0.00,-7083.33
55,270,50,2.27,283.33,0.00,0.00,-7083.33
55,270,55,2.27,283.33,0.00,0.00,-7083.33
55,270,60,2.27,283.33,0.00,0.00,-7083.33
55,270,65,2.15,268.86,0.00,0.00,-6721.51
55,275,0,2.27,283.33,0.00,0.00,-7083.33
55,275,5,2.27,283.33,0.00,0.00,-7083.33
55,275,10,2.27,283.33,0.00,0.00,-7083.33
55,275,15,2.27,283.33,0.00,0.00,-7083.33
55,275,20,2.27,283.33,0.00,0.00,-7083.33
55,275,25,2.27,283.33,0.00,0.00,-7083.33
55,275,30,2.27,283.33,0.00,0.00,-7083.33
55,275,35,2.27,283.33,0.00,0.00,-7083.33
55,275,40,2.27,283.33,0.00,0.00,-7083.33
55,275,45,2.27,283.33,0.00,0.00,-7083.33
55,275,50,2.27,283.33,0.00,0.00,-7083.33
55,275,55,2.27,283.33,0.00,0.00,-7083.33
55,275,60,2.27,283.33,0.00,0.00,-7083.33
55,275,65,1.99,249.08,0.00,0.00,-6227.09
55,280,0,2.27,283.33,0.00,0.00,-7083.33
55,280,5,2.27,283.33,0.00,0.00,-7083.33
55,280,10,2.27,283.33,0.00,0.00,-7083.33
55,280,15,2.27,283.33,0.00,0.00,-7083.33
55,280,20,2.27,283.33,0.00,0.00,-7083.33
55,280,25,2.27,283.33,0.00,0.00,-7083.33
55,280,30,2.27,283.33,0.00,0.00,-7083.33
55,280,35,2.27,283.33,0.00,0.00,-7083.33
55,280,40,2.27,283.33,0.00,0.00,-7083.33
55,280,45,2.27,283.33,0.00,0.00,-7083.33
55,280,50,2.27,283.33,0.00,0.00,-7083.33
55,280,55,2.27,283.33,0.00,0.00,-7083.33
55,280,60,2.27,283.33,0.00,0.00,-7083.33
55,280,65,1.88,234.70,0.00,0.00,-5867.59
55,285,0,2.27,283.33,0.00,0.00,-7083.33
55,285,5,2.27,283.33,0.00,0.00,-7083.33
55,285,10,2.27,283.33,0.00,0.00,-7083.33
55,285,15,2.27,283.33,0.00,0.00,-7083.33
55,285,20,2.27,283.33,0.00,0.00,-7083.33
55,285,25,2.27,283.33,0.00,0.00,-7083.33
55,285,30,2.27,283.33,0.00,0.00,-7083.33
55,285,35,2.27,283.33,0.00,0.00,-7083.33
55,285,40,2.27,283.33,0.00,0.00,-7083.33
55,285,45,2.27,283.33,0.00,0.00,-7083.33
55,285,50,2.27,283.33,0.00,0.00,-7083.33
55,285,55,2.27,283.33,0.00,0.00,-7083.33
55,285,60,2.27,283.33,0.00,0.00,-7083.33
55,285,65,1.92,240.15,0.00,0.00,-6003.85
55,290,0,2.27,283.33,0.00,0.00,-7083.33
55,290,5,2.27,283.33,0.00,0.00,-7083.33
55,290,10,2.27,283.33,0.00,0.00,-7083.33
55,290,15,2.27,283.33,0.00,0.00,-7083.33
55,290,20,2.27,283.33,0.00,0.00,-7083.33
55,290,25,2.27,283.33,0.00,0.00,-7083.33
55,290,30,2.27,283.33,0.00,0.00,-7083.33
55,290,35,2.27,283.33,0.00,0.00,-7083.33
55,290,40,2.27,283.33,0.00,0.00,-7083.33
55,290,45,2.27,283.33,0.00,0.00,-7083.33
55,290,50,2.27,283.33,0.00,0.00,-7083.33
55,290,55,2.27,283.33,0.00,0.00,-7083.33
55,290,60,2.27,283.33,0.00,0.00,-7083.33
55,290,65,1.86,232.83,0.00,0.00,-5820.72
55,295,0,2.27,283.33,0.00,0.00,-7083.33
55,295,5,2.27,283.33,0.00,0.00,-7083.33
55,295,10,2.27,283.33,0.00,0.00,-7083.33
55,295,15,2.27,283.33,0.00,0.00,-7083.33
55,295,20,2.27,283.33,0.00,0.00,-7083.33
55,295,25,2.27,283.33,0.00,0.00,-7083.33
55,295,30,2.27,283.33,0.00,0.00,-7083.33
55,295,35,2.27,283.33,0.00,0.00,-7083.33
55,295,40,2.27,283.33,0.00,0.00,-7083.33
55,295,45,2.27,283.33,0.00,0.00,-7083.33
55,295,50,2.27,283.33,0.00,0.00,-7083.33
55,295,55,2.27,283.33,0.00,0.00,-7083.33
55,295,60,2.27,283.33,0.00,0.00,-7083.33
55,295,65,1.53,191.77,0.00,0.00,-4794.31
60,0,0,2.27,283.33,0.00,0.00,-7083.33
60,0,5,2.27,283.33,0.00,0.00,-7083.33
60,0,10,2.27,283.33,0.00,0.00,-7083.33
60,0,15,2.27,283.33,0.00,0.00,-7083.33
60,0,20,2.27,283.33,0.00,0.00,-7083.33
60,0,25,2.27,283.33,0.00,0.00,-7083.33
60,0,30,2.27,283.33,0.00,0.00,-7083.33
60,0,35,2.27,283.33,0.00,0.00,-7083.33
60,0,40,2.27,283.33,0.00,0.00,-7083.33
60,0,45,2.27,283.33,0.00,0.00,-7083.33
60,0,50,2.27,283.33,0.00,0.00,-7083.33
60,0,55,2.27,283.33,0.00,0.00,-7083.33
60,0,60,2.27,283.33,0.00,0.00,-7083.33
60,0,65,2.27,283.33,0.00,0.00,-7083.33
60,0,70,0.18,22.63,0.00,0.00,-565.64
60,5,0,2.27,283.33,0.00,0.00,-7083.33
60,5,5,2.27,283.33,0.00,0.00,-7083.33
60,5,10,2.27,283.33,0.00,0.00,-7083.33
60,5,15,2.27,283.33,0.00,0.00,-7083.33
60,5,20,2.27,283.33,0.00,0.00,-7083.33
60,5,25,2.27,283.33,0.00,0.00,-7083.33
60,5,30,2.27,283.33,0.00,0.00,-7083.33
60,5,35,2.27,283.33,0.00,0.00,-7083.33
60,5,40,2.27,283.33,0.00,0.00,-7083.33
60,5,45,2.27,283.33,0.00,0.00,-7083.33
60,5,50,2.27,283.33,0.00,0.00,-7083.33
60,5,55,2.27,283.33,0.00,0.00,-7083.33
60,5,60,2.27,283.33,0.00,0.00,-7083.33
60,5,65,2.27,283.33,0.00,0.00,-7083.33
60,5,70,0.19,23.92,0.00,0.00,-597.99
60,10,0,2.27,283.33,0.00,0.00,-7083.33
60,10,5,2.27,283.33,0.00,0.00,-7083.33
60,10,10,2.27,283.33,0.00,0.00,-7083.33
60,10,15,2.27,283.33,0.00,0.00,-7083.33
60,10,20,2.27,283.33,0.00,0.00,-7083.33
60,10,25,2.27,283.33,0.00,0.00,-7083.33
60,10,30,2.27,283.33,0.00,0.00,-7083.33
60,10,35,2.27,283.33,0.00,0.00,-7083.33
60,10,40,2.27,283.33,0.00,0.00,-7083.33
60,10,45,2.27,283.33,0.00,0.00,-7083.33
60,10,50,2.27,283.33,0.00,0.00,-7083.33
60,10,55,2.27,283.33,0.00,0.00,-7083.33
60,10,60,2.27,283.33,0.00,0.00,-7083.33
60,10,65,2.27,283.33,0.00,0.00,-7083.33
60,10,70,0.20,24.91,0.00,0.00,-622.86
60,15,0,2.27,283.33,0.00,0.00,-7083.33
60,15,5,2.27,283.33,0.00,0.00,-7083.33
60,15,10,2.27,283.33,0.00,0.00,-7083.33
60,15,15,2.27,283.33,0.00,0.00,-7083.33
60,15,20,2.27,283.33,0.00,0.00,-7083.33
60,15,25,2.27,283.33,0.00,0.00,-7083.33
60,15,30,2.27,283.33,0.00,0.00,-7083.33
60,15,35,2.27,283.33,0.00,0.00,-7083.33
60,15,40,2.27,283.33,0.00,0.00,-7083.33
60,15,45,2.27,283.33,0.00,0.00,-7083.33
60,15,50,2.27,283.33,0.00,0.00,-7083.33
60,15,55,2.27,283.33,0.00,0.00,-7083.33
60,15,60,2.27,283.33,0.00,0.00,-7083.33
60,15,65,2.27,283.33,0.00,0.00,-7083.33
60,15,70,0.18,22.79,0.00,0.00,-569.86
60,20,0,2.27,283.33,0.00,0.00,-7083.33
60,20,5,2.27,283.33,0.00,0.00,-7083.33
60,20,10,2.27,283.33,0.00,0.00,-7083.33
60,20,15,2.27,283.33,0.00,0.00,-7083.33
60,20,20,2.27,283.33,0.00,0.00,-7083.33
60,20,25,2.27,283.33,0.00,0.00,-7083.33
60,20,30,2.27,283.33,0.00,0.00,-7083.33
60,20,35,2.27,283.33,0.00,0.00,-7083.33
60,20,40,2.27,283.33,0.00,0.00,-7083.33
60,20,45,2.27,283.33,0.00,0.00,-7083.33
60,20,50,2.27,283.33,0.00,0.00,-7083.33
60,20,55,2.27,283.33,0.00,0.00,-7083.33
60,20,60,2.27,283.33,0.00,0.00,-7083.33
60,20,65,2.27,283.33,0.00,0.00,-7083.33
60,20,70,0.15,19.03,0.00,0.00,-475.71
60,25,0,2.27,283.33,0.00,0.00,-7083.33
60,25,5,2.27,283.33,0.00,0.00,-7083.33
60,25,10,2.27,283.33,0.00,0.00,-7083.33
60,25,15,2.27,283.33,0.00,0.00,-7083.33
60,25,20,2.27,283.33,0.00,0.00,-7083.33
60,25,25,2.27,283.33,0.00,0.00,-7083.33
60,25,30,2.27,283.33,0.00,0.00,-7083.33
60,25,35,2.27,283.33,0.00,0.00,-7083.33
60,25,40,2.27,283.33,0.00,0.00,-7083.33
60,25,45,2.27,283.33,0.00,0.00,-7083.33
60,25,50,2.27,283.33,0.00,0.00,-7083.33
60,25,55,2.27,283.33,0.00,0.00,-7083.33
60,25,60,2.27,283.33,0.00,0.00,-7083.33
60,25,65,2.27,283.33,0.00,0.00,-7083.33
60,25,70,0.18,23.10,0.00,0.00,-577.39
60,30,0,2.27,283.33,0.00,0.00,-7083.33
60,30,5,2.27,283.33,0.00,0.00,-7083.33
60,30,10,2.27,283.33,0.00,0.00,-7083.33
60,30,15,2.27,283.33,0.00,0.00,-7083.33
60,30,20,2.27,283.33,0.00,0.00,-7083.33
60,30,25,2.27,283.33,0.00,0.00,-7083.33
60,30,30,2.27,283.33,0.00,0.00,-7083.33
60,30,35,2.27,283.33,0.00,0.00,-7083.33
60,30,40,2.27,283.33,0.00,0.00,-7083.33
60,30,45,2.27,283.33,0.00,0.00,-7083.33
60,30,50,2.27,283.33,0.00,0.00,-7083.33
60,30,55,2.27,283.33,0.00,0.00,-7083.33
60,30,60,2.27,283.33,0.00,0.00,-7083.33
60,30,65,2.27,283.33,0.00,0.00,-7083.33
60,30,70,0.27,34.37,0.00,0.00,-859.29
60,35,0,2.27,283.33,0.00,0.00,-7083.33
60,35,5,2.27,283.33,0.00,0.00,-7083.33
60,35,10,2.27,283.33,0.00,0.00,-7083.33
60,35,15,2.27,283.33,0.00,0.00,-7083.33
60,35,20,2.27,283.33,0.00,0.00,-7083.33
60,35,25,2.27,283.33,0.00,0.00,-7083.33
60,35,30,2.27,283.33,0.00,0.00,-7083.33
60,35,35,2.27,283.33,0.00,0.00,-7083.33
60,35,40,2.27,283.33,0.00,0.00,-7083.33
60,35,45,2.27,283.33,0.00,0.00,-7083.33
60,35,50,2.27,283.33,0.00,0.00,-7083.33
60,35,55,2.27,283.33,0.00,0.00,-7083.33
60,35,60,2.27,283.33,0.00,0.00,-7083.33
60,35,65,2.27,283.33,0.00,0.00,-7083.33
60,35,70,0.31,38.96,0.00,0.00,-973.88
60,40,0,2.27,283.33,0.00,0.00,-7083.33
60,40,5,2.27,283.33,0.00,0.00,-7083.33
60,40,10,2.27,283.33,0.00,0.00,-7083.33
60,40,15,2.27,283.33,0.00,0.00,-7083.33
60,40,20,2.27,283.33,0.00,0.00,-7083.33
60,40,25,2.27,283.33,0.00,0.00,-7083.33
60,40,30,2.27,283.33,0.00,0.00,-7083.33
60,40,35,2.27,283.33,0.00,0.00,-7083.33
60,40,40,2.27,283.33,0.00,0.00,-7083.33
60,40,45,2.27,283.33,0.00,0.00,-7083.33
60,40,50,2.27,283.33,0.00,0.00,-7083.33
60,40,55,2.27,283.33,0.00,0.00,-7083.33
60,40,60,2.27,283.33,0.00,0.00,-7083.33
60,40,65,2.27,283.33,0.00,0.00,-7083.33
60,40,70,0.33,40.84,0.00,0.00,-1021.02
60,45,0,2.27,283.33,0.00,0.00,-7083.33
60,45,5,2.27,283.33,0.00,0.00,-7083.33
60,45,10,2.27,283.33,0.00,0.00,-7083.33
60,45,15,2.27,283.33,0.00,0.00,-7083.33
60,45,20,2.27,283.33,0.00,0.00,-7083.33
60,45,25,2.27,283.33,0.00,0.00,-7083.33
60,45,30,2.27,283.33,0.00,0.00,-7083.33
60,45,35,2.27,283.33,0.00,0.00,-7083.33
60,45,40,2.27,283.33,0.00,0.00,-7083.33
60,45,45,2.27,283.33,0.00,0.00,-7083.33
60,45,50,2.27,283.33,0.00,0.00,-7083.33
60,45,55,2.27,283.33,0.00,0.00,-7083.33
60,45,60,2.27,283.33,0.00,0.00,-7083.33
60,45,65,2.27,283.33,0.00,0.00,-7083.33
60,45,70,0.32,40.54,0.00,0.00,-1013.50
60,50,0,2.27,283.33,0.00,0.00,-7083.33
60,50,5,2.27,283.33,0.00,0.00,-7083.33
60,50,10,2.27,283.33,0.00,0.00,-7083.33
60,50,15,2.27,283.33,0.00,0.00,-7083.33
60,50,20,2.27,283.33,0.00,0.00,-7083.33
60,50,25,2.27,283.33,0.00,0.00,-7083.33
60,50,30,2.27,283.33,0.00,0.00,-7083.33
60,50,35,2.27,283.33,0.00,0.00,-7083.33
60,50,40,2.27,283.33,0.00,0.00,-7083.33
60,50,45,2.27,283.33,0.00,0.00,-7083.33
60,50,50,2.27,283.33,0.00,0.00,-7083.33
60,50,55,2.27,283.33,0.00,0.00,-7083.33
60,50,60,2.27,283.33,0.00,0.00,-7083.33
60,50,65,2.27,283.33,0.00,0.00,-7083.33
60,50,70,0.31,39.30,0.00,0.00,-982.60
60,55,0,2.27,283.33,0.00,0.00,-7083.33
60,55,5,2.27,283.33,0.00,0.00,-7083.33
60,55,10,2.27,283.33,0.00,0.00,-7083.33
60,55,15,2.27,283.33,0.00,0.00,-7083.33
60,55,20,2.27,283.33,0.00,0.00,-7083.33
60,55,25,2.27,283.33,0.00,0.00,-7083.33
60,55,30,2.27,283.33,0.00,0.00,-7083.33
60,55,35,2.27,283.33,0.00,0.00,-7083.33
60,55,40,2.27,283.33,0.00,0.00,-7083.33
60,55,45,2.27,283.33,0.00,0.00,-7083.33
60,55,50,2.27,283.33,0.00,0.00,-7083.33
60,55,55,2.27,283.33,0.00,0.00,-7083.33
60,55,60,2.27,283.33,0.00,0.00,-7083.33
60,55,65,2.27,283.33,0.00,0.00,-7083.33
60,55,70,0.31,38.14,0.00,0.00,-953.61
60,60,0,2.27,283.33,0.00,0.00,-7083.33
60,60,5,2.27,283.33,0.00,0.00,-7083.33
60,60,10,2.27,283.33,0.00,0.00,-7083.33
60,60,15,2.27,283.33,0.00,0.00,-7083.33
60,60,20,2.27,283.33,0.00,0.00,-7083.33
60,60,25,2.27,283.33,0.00,0.00,-7083.33
60,60,30,2.27,283.33,0.00,0.00,-7083.33
60,60,35,2.27,283.33,0.00,0.00,-7083.33
60,60,40,2.27,283.33,0.00,0.00,-7083.33
60,60,45,2.27,283.33,0.00,0.00,-7083.33
60,60,50,2.27,283.33,0.00,0.00,-7083.33
60,60,55,2.27,283.33,0.00,0.00,-7083.33
60,60,60,2.27,283.33,0.00,0.00,-7083.33
60,60,65,2.27,283.33,0.00,0.00,-7083.33
60,60,70,0.30,37.70,0.00,0.00,-942.53
60,65,0,2.27,283.33,0.00,0.00,-7083.33
60,65,5,2.27,283.33,0.00,0.00,-7083.33
60,65,10,2.27,283.33,0.00,0.00,-7083.33
60,65,15,2.27,283.33,0.00,0.00,-7083.33
60,65,20,2.27,283.33,0.00,0.00,-7083.33
60,65,25,2.27,283.33,0.00,0.00,-7083.33
60,65,30,2.27,283.33,0.00,0.00,-7083.33
60,65,35,2.27,283.33,0.00,0.00,-7083.33
60,65,40,2.27,283.33,0.00,0.00,-7083.33
60,65,45,2.27,283.33,0.00,0.00,-7083.33
60,65,50,2.27,283.33,0.00,0.00,-7083.33
60,65,55,2.27,283.33,0.00,0.00,-7083.33
60,65,60,2.27,283.33,0.00,0.00,-7083.33
60,65,65,2.27,283.33,0.00,0.00,-7083.33
60,65,70,0.36,45.06,0.00,0.00,-1126.44
60,70,0,2.27,283.33,0.00,0.00,-7083.33
60,70,5,2.27,283.33,0.00,0.00,-7083.33
60,70,10,2.27,283.33,0.00,0.00,-7083.33
60,70,15,2.27,283.33,0.00,0.00,-7083.33
60,70,20,2.27,283.33,0.00,0.00,-7083.33
60,70,25,2.27,283.33,0.00,0.00,-7083.33
60,70,30,2.27,283.33,0.00,0.00,-7083.33
60,70,35,2.27,283.33,0.00,0.00,-7083.33
60,70,40,2.27,283.33,0.00,0.00,-7083.33
60,70,45,2.27,283.33,0.00,0.00,-7083.33
60,70,50,2.27,283.33,0.00,0.00,-7083.33
60,70,55,2.27,283.33,0.00,0.00,-7083.33
60,70,60,2.27,283.33,0.00,0.00,-7083.33
60,70,65,2.27,283.33,0.00,0.00,-7083.33
60,70,70,0.38,47.21,0.00,0.00,-1180.15
60,75,0,2.27,283.33,0.00,0.00,-7083.33
60,75,5,2.27,283.33,0.00,0.00,-7083.33
60,75,10,2.27,283.33,0.00,0.00,-7083.33
60,75,15,2.27,283.33,0.00,0.00,-7083.33
60,75,20,2.27,283.33,0.00,0.00,-7083.33
60,75,25,2.27,283.33,0.00,0.00,-7083.33
60,75,30,2.27,283.33,0.00,0.00,-7083.33
60,75,35,2.27,283.33,0.00,0.00,-7083.33
60,75,40,2.27,283.33,0.00,0.00,-7083.33
60,75,45,2.27,283.33,0.00,0.00,-7083.33
60,75,50,2.27,283.33,0.00,0.00,-7083.33
60,75,55,2.27,283.33,0.00,0.00,-7083.33
60,75,60,2.27,283.33,0.00,0.00,-7083.33
60,75,65,2.27,283.33,0.00,0.00,-7083.33
60,75,70,0.42,52.47,0.00,0.00,-1311.66
60,80,0,2.27,283.33,0.00,0.00,-7083.33
60,80,5,2.27,283.33,0.00,0.00,-7083.33
60,80,10,2.27,283.33,0.00,0.00,-7083.33
60,80,15,2.27,283.33,0.00,0.00,-7083.33
60,80,20,2.27,283.33,0.00,0.00,-7083.33
60,80,25,2.27,283.33,0.00,0.00,-7083.33
60,80,30,2.27,283.33,0.00,0.00,-7083.33
60,80,35,2.27,283.33,0.00,0.00,-7083.33
60,80,40,2.27,283.33,0.00,0.00,-7083.33
60,80,45,2.27,283.33,0.00,0.00,-7083.33
60,80,50,2.27,283.33,0.00,0.00,-7083.33
60,80,55,2.27,283.33,0.00,0.00,-7083.33
60,80,60,2.27,283.33,0.00,0.00,-7083.33
60,80,65,2.27,283.33,0.00,0.00,-7083.33
60,80,70,0.46,57.53,0.00,0.00,-1438.18
60,85,0,2.27,283.33,0.00,0.00,-7083.33
60,85,5,2.27,283.33,0.00,0.00,-7083.33
60,85,10,2.27,283.33,0.00,0.00,-7083.33
60,85,15,2.27,283.33,0.00,0.00,-7083.33
60,85,20,2.27,283.33,0.00,0.00,-7083.33
60,85,25,2.27,283.33,0.00,0.00,-7083.33
60,85,30,2.27,283.33,0.00,0.00,-7083.33
60,85,35,2.27,283.33,0.00,0.00,-7083.33
60,85,40,2.27,283.33,0.00,0.00,-7083.33
60,85,45,2.27,283.33,0.00,0.00,-7083.33
60,85,50,2.27,283.33,0.00,0.00,-7083.33
60,85,55,2.27,283.33,0.00,0.00,-7083.33
60,85,60,2.27,283.33,0.00,0.00,-7083.33
60,85,65,2.27,283.33,0.00,0.00,-7083.33
60,85,70,0.48,60.51,0.00,0.00,-1512.68
60,90,0,2.27,283.33,0.00,0.00,-7083.33
60,90,5,2.27,283.33,0.00,0.00,-7083.33
60,90,10,2.27,283.33,0.00,0.00,-7083.33
60,90,15,2.27,283.33,0.00,0.00,-7083.33
60,90,20,2.27,283.33,0.00,0.00,-7083.33
60,90,25,2.27,283.33,0.00,0.00,-7083.33
60,90,30,2.27,283.33,0.00,0.00,-7083.33
60,90,35,2.27,283.33,0.00,0.00,-7083.33
60,90,40,2.27,283.33,0.00,0.00,-7083.33
60,90,45,2.27,283.33,0.00,0.00,-7083.33
60,90,50,2.27,283.33,0.00,0.00,-7083.33
60,90,55,2.27,283.33,0.00,0.00,-7083.33
60,90,60,2.27,283.33,0.00,0.00,-7083.33
60,90,65,2.27,283.33,0.00,0.00,-7083.33
60,90,70,0.50,62.92,0.00,0.00,-1572.95
60,95,0,2.27,283.33,0.00,0.00,-7083.33
60,95,5,2.27,283.33,0.00,0.00,-7083.33
60,95,10,2.27,283.33,0.00,0.00,-7083.33
60,95,15,2.27,283.33,0.00,0.00,-7083.33
60,95,20,2.27,283.33,0.00,0.00,-7083.33
60,95,25,2.27,283.33,0.00,0.00,-7083.33
60,95,30,2.27,283.33,0.00,0.00,-7083.33
60,95,35,2.27,283.33,0.00,0.00,-7083.33
60,95,40,2.27,283.33,0.00,0.00,-7083.33
60,95,45,2.27,283.33,0.00,0.00,-7083.33
60,95,50,2.27,283.33,0.00,0.00,-7083.33
60,95,55,2.27,283.33,0.00,0.00,-7083.33
60,95,60,2.27,283.33,0.00,0.00,-7083.33
60,95,65,2.27,283.33,0.00,0.00,-7083.33
60,95,70,0.52,64.44,0.00,0.00,-1611.06
60,100,0,2.27,283.33,0.00,0.00,-7083.33
60,100,5,2.27,283.33,0.00,0.00,-7083.33
60,100,10,2.27,283.33,0.00,0.00,-7083.33
60,100,15,2.27,283.33,0.00,0.00,-7083.33
60,100,20,2.27,283.33,0.00,0.00,-7083.33
60,100,25,2.27,283.33,0.00,0.00,-7083.33
60,100,30,2.32,289.81,0.07,0.35,-1805.97
60,100,35,2.39,298.43,0.15,0.70,7452.88
60,100,40,2.39,299.31,0.18,0.73,8410.07
60,100,45,2.38,296.99,0.14,0.52,2819.75
60,100,50,2.32,290.51,0.06,0.21,-5200.98
60,100,55,2.27,283.33,0.00,0.00,-7083.33
60,100,60,2.27,283.33,0.00,0.00,-7083.33
60,100,65,2.27,283.33,0.00,0.00,-7083.33
60,100,70,0.53,65.86,0.00,0.00,-1646.48
60,105,0,2.27,283.33,0.00,0.00,-7083.33
60,105,5,2.27,283.33,0.00,0.00,-7083.33
60,105,10,2.27,283.33,0.00,0.00,-7083.33
